Image,Colony,Image,Image,Image,Image,Image,Image,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Colony,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Well,Colony,Colony,Image,Image,Plate
1,22,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/files_out,0,508.0,426.0,820.0,1.48771526178,0.851635945851,0.0,0.537566137566,0.266150791879,38.8721621496,36.4005494464,6.7082039325,2.42536396554,2.2360679775,19.8783462252,20.3742131506,-31.8856576177,154.872,0.820678513732,416.832677165,824.486220472,8875.9792,1742.36059055,3446.35240157,162.485637786,85.1642109697,22.0,22.0,0.0960555149744,0.07968,0.0,0.120553633218,1.98648648649,3.352,0.0,1.88235294118,0.362880475163,-0.154413032834,0.0,-0.19669313964,1.22151265378,1.44315547989,0.0,1.25986848856,1.03981008035,1.651584,0.0,0.905743944637,2.67512975635,2.80025760981,0.0,2.36029684101,-0.125672460399,-0.0870812237291,0.0,-0.0827032314374,0.578429415372,0.498303872045,0.0,0.44090037651,0.604555460438,0.522368105662,0.0,0.591972318339,11.0675675676,11.32,0.0,11.2470588235,1.96865258538,1.77922802672,0.0,1.48245738059,3.65759678598,2.5056,0.0,1.22131487889,0.866508400292,2.050944,0.0,0.680138408304,1654957.0,901.0,946.0,1.00002773012,0.0923572770313,1.0,0.787685420254,0.853210613308,1451.18885174,1458.75631961,722.011080247,241.81825451,212.461761265,1444.83267606,1444.98637316,89.817252305,4937.08,0.998111680442,901.337095163,948.100194144,3767.58905778,3963.05881152,6065.96940027,6040.04303981,1.0,-2025.22846723,516.706409947,F,11,3500000058
1,23,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/files_out,0,763.0,579.0,837.0,1.25884039675,0.766848943499,0.0,0.513804713805,0.305411508657,41.6270843367,44.9110231458,9.05538513814,3.48358660969,3.0,28.6836309579,26.717412599,-23.3629778331,177.184,0.809549071618,573.739187418,834.716906946,13331.4412,2398.22980341,3489.11667104,174.001212528,111.678784664,23.0,23.0,0.0605281207133,0.0649049343594,0.0998520710059,0.07735,3.36111111111,2.42553191489,2.15384615385,2.455,-0.0350092724909,0.240740493735,0.19427127309,0.18193428931,1.46443047071,1.3513258922,1.12998160876,1.31956607693,1.40629286694,1.10547759167,0.73224852071,1.002975,3.13927972084,3.07937325259,2.57978833449,2.9732242289,-0.0416230308012,-0.0783554622377,-0.162778230424,-0.0793430484879,0.360161127148,0.476432733046,0.626029120669,0.471821946482,0.477403761227,0.549985558872,0.497285067873,0.516472850679,7.01543209877,7.03191489362,6.84615384615,7.065,1.96006782921,2.06575448575,1.83551807735,1.96982080271,3.1201322207,3.95642824808,3.13017751479,3.540775,1.79434346898,1.46231326392,1.69822485207,1.5764,1654957.0,901.0,946.0,1.00002773012,0.0923572770313,1.0,0.787685420254,0.853210613308,1451.18885174,1458.75631961,722.011080247,241.81825451,212.461761265,1444.83267606,1444.98637316,89.817252305,4937.08,0.998111680442,901.337095163,948.100194144,3767.58905778,3963.05881152,6065.96940027,6040.04303981,1.0,-1369.35925437,473.942140487,F,11,3500000058
1,24,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/files_out,0,358.0,871.0,840.0,1.1606078658,0.618519722394,1.0,0.5728,0.500224262493,25.6174437202,25.079872408,7.61577310586,2.96503008245,2.82842712475,20.7058823529,20.1294001709,-29.4066840301,94.834,0.816419612315,869.773743017,839.631284916,6255.1192,3635.65424581,3509.65877095,107.080914751,84.1408927142,24.0,24.0,0.074839302112,0.28,0.0,0.0725925925926,3.68181818182,1.2,0.0,2.95555555556,-0.136298101339,0.0625,0.0,0.348819915212,1.51378700127,1.05492016799,0.0,1.44210987349,1.69628099174,0.56,0.0,1.56839506173,2.88813384817,1.33217904021,0.0,2.88375786008,-0.181373521907,-0.598105502371,0.0,-0.297801933798,0.665034552444,0.824094386321,0.0,0.809325469436,0.512032085561,0.64,0.0,0.572357968829,7.4696969697,7.2,0.0,7.62222222222,1.87369031013,1.33217904021,0.0,2.17872407492,2.79453627181,1.36,0.0,5.92395061728,1.56955922865,0.64,0.0,1.72543209877,1654957.0,901.0,946.0,1.00002773012,0.0923572770313,1.0,0.787685420254,0.853210613308,1451.18885174,1458.75631961,722.011080247,241.81825451,212.461761265,1444.83267606,1444.98637316,89.817252305,4937.08,0.998111680442,901.337095163,948.100194144,3767.58905778,3963.05881152,6065.96940027,6040.04303981,1.0,-131.934811972,453.400040572,F,11,3500000058
1,25,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/files_out,0,649.0,797.0,899.0,1.6501736417,0.904384584353,1.0,0.552340425532,0.385460017766,48.0267296395,47.539457296,9.05538513814,3.42180259413,3.0,22.1232502641,20.4938853284,-83.6509340117,145.458,0.77446300716,798.178736518,906.123266564,11339.5876,3336.38711864,3787.59525424,200.751729893,85.6644406729,25.0,25.0,0.0894222222222,0.0821854912764,0.375,0.074616680969,1.86666666667,3.56060606061,0.25,2.72668810289,0.288546746996,-0.20264264008,0.57735026919,0.133233446044,1.11353920384,1.49162433891,0.562335144619,1.37080981525,0.728888888889,1.57506887052,0.1875,1.23373414253,2.68849340332,2.7677585684,1.03972077084,3.00415700766,-0.122143191887,-0.100292936961,-0.311278124459,-0.0488880575438,0.567633174616,0.542663830428,0.592014313308,0.377011139023,0.540512820513,0.489446933565,0.875,0.527014011145,6.08,6.34848484848,5.25,5.96784565916,1.89212986641,1.74325915951,1.03972077084,1.96604616489,3.24693333333,2.53007346189,0.6875,3.561667063,0.879288888889,2.3608815427,0.1875,1.67099182184,1654957.0,901.0,946.0,1.00002773012,0.0923572770313,1.0,0.787685420254,0.853210613308,1451.18885174,1458.75631961,722.011080247,241.81825451,212.461761265,1444.83267606,1444.98637316,89.817252305,4937.08,0.998111680442,901.337095163,948.100194144,3767.58905778,3963.05881152,6065.96940027,6040.04303981,1.0,-431.201939138,175.463557285,F,11,3500000058
1,26,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/files_out,0,549.0,933.0,907.0,1.07356726284,0.675560659538,1.0,0.708387096774,0.699401046177,31.2107464043,31.6227766017,10.295630141,4.12007293161,3.60555127546,23.5339362166,23.0118210115,-25.0778491673,99.318,0.903703703704,929.830601093,908.378870674,9592.3476,3886.69191257,3797.02367942,130.46091997,96.1894118281,26.0,26.0,0.0489844028398,0.0657894736842,0.117283950617,0.0588235294118,4.28795811518,3.27631578947,1.5,3.76470588235,-0.17377817953,0.0278902927598,0.400055548759,-0.149029794968,1.54422795564,1.43777271678,1.08707537716,1.51440660084,1.53340094844,1.14317867036,0.608024691358,1.47673186922,3.22480707163,2.98244994913,2.21610224809,3.07273017418,-0.0798539313939,-0.10478826993,-0.177163179072,-0.0713873652768,0.487343521971,0.553583527002,0.633170168715,0.46487967907,0.409416976617,0.445743034056,0.583333333333,0.448548346818,8.86387434555,9.25,8.94444444444,9.02521008403,1.94723580539,1.97349869812,1.71089747866,1.91467909366,2.97623420411,3.45065789474,2.60802469136,2.81449050208,1.74227680162,2.26523545706,0.506172839506,2.06369606666,1654957.0,901.0,946.0,1.00002773012,0.0923572770313,1.0,0.787685420254,0.853210613308,1451.18885174,1458.75631961,722.011080247,241.81825451,212.461761265,1444.83267606,1444.98637316,89.817252305,4937.08,0.998111680442,901.337095163,948.100194144,3767.58905778,3963.05881152,6065.96940027,6040.04303981,1.0,119.102854786,166.035132105,F,11,3500000058
1,27,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/files_out,0,564.0,1103.0,909.0,1.24771913831,0.815125197448,1.0,0.700621118012,0.47105203558,36.6505491117,36.2491379208,9.8488578018,3.58185062249,3.0,22.0,21.2311070552,-10.2274108372,122.662,0.836174944403,1102.38652482,909.457446809,9854.4336,4607.97567376,3801.53212766,153.199295287,88.7460274906,27.0,27.0,0.100295863168,0.20837180671,0.326530612245,0.147242368022,2.48117154812,0.614035087719,0.714285714286,1.71428571429,-0.071272768966,0.214300038697,-0.295803989155,-0.082683198127,1.30456227876,0.820672039271,0.898205339704,1.20491518942,1.15722763957,0.318251769775,0.387755102041,0.887839433294,2.70991353491,1.82160906809,1.33166431029,2.27161871922,-0.0536798056935,-0.0247021843175,-0.139345966386,-0.047430393623,0.379422395482,0.220826661121,0.483555477157,0.348670306423,0.542033093128,0.735087719298,0.728571428571,0.61998001998,6.09623430962,6.15789473684,5.85714285714,6.1038961039,1.70297613544,1.3765690976,0.955699891113,1.50533427082,2.15391887397,0.939981532779,0.408163265306,1.44375105414,1.32711262058,0.465989535242,0.142857142857,1.14454376792,1654957.0,901.0,946.0,1.00002773012,0.0923572770313,1.0,0.787685420254,0.853210613308,1451.18885174,1458.75631961,722.011080247,241.81825451,212.461761265,1444.83267606,1444.98637316,89.817252305,4937.08,0.998111680442,901.337095163,948.100194144,3767.58905778,3963.05881152,6065.96940027,6040.04303981,1.0,840.386615977,161.526683862,F,11,3500000058
1,28,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/files_out,0,713.0,581.0,909.0,1.83624105632,0.910442466377,-1.0,0.537707390649,0.19061136327,53.3373167268,50.1597448159,7.07106781187,2.46057224878,2.2360679775,23.8532096322,22.0622198299,6.87804293951,216.808,0.698677119059,584.16970547,914.545582048,12457.8212,2441.82936886,3822.80053296,222.949983918,92.2200788891,28.0,28.0,0.0689503822638,0.0803093396788,0.0732828555976,0.0772839506173,2.95207667732,1.63414634146,3.45348837209,3.26666666667,-0.0438782246563,0.594287085466,-0.206083477228,0.0426946494036,1.4396744413,1.15573249672,1.47240391254,1.43064817494,1.2860802907,0.634146341463,1.53880475933,1.60543209877,3.00645547579,2.69517265601,2.87583914084,2.83452558567,-0.0293357207029,-0.255228501386,-0.0952669692427,-0.116144089144,0.29520634613,0.75010951515,0.507214567574,0.545399642838,0.50770059088,0.563414634146,0.495152739818,0.53209653092,6.54952076677,6.26829268293,6.54651162791,6.57777777778,1.87773750928,2.02890759065,1.7893432871,1.99288773221,2.70122181506,6.34265318263,2.27109248242,3.5550617284,1.48900162296,2.10826888757,1.42022714981,1.48950617284,1654957.0,901.0,946.0,1.00002773012,0.0923572770313,1.0,0.787685420254,0.853210613308,1451.18885174,1458.75631961,722.011080247,241.81825451,212.461761265,1444.83267606,1444.98637316,89.817252305,4937.08,0.998111680442,901.337095163,948.100194144,3767.58905778,3963.05881152,6065.96940027,6040.04303981,1.0,-1325.75968892,140.258278563,F,11,3500000058
1,29,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/files_out,0,950.0,684.0,933.0,1.85639700803,0.944422437591,-1.0,0.390946502058,0.289461364982,63.6173441246,63.5137780328,9.8488578018,3.41497690613,3.0,22.9581358128,20.9132049637,39.6036551251,203.082,0.809889173061,677.716842105,927.903157895,16598.78,2832.8564,3878.6352,265.920498441,87.4171967483,29.0,29.0,0.0478043704475,0.5,0.0421762894123,0.0482278239079,3.83548387097,0.5,3.96202531646,3.54377880184,-0.0188947701214,0.0,-0.00371802199869,0.0534324805183,1.51139557848,0.69314718056,1.53600963626,1.49708688074,1.48766909469,0.25,1.48505403336,1.35556074667,3.32386250812,0.69314718056,3.40229431764,3.27939973295,-0.043600803806,0.0,-0.0264787541364,-0.0458235638473,0.374329977615,0.0,0.299126841808,0.384512780679,0.445991431513,0.75,0.431641235141,0.454584315116,7.00322580645,5.5,6.89873417722,7.01843317972,2.04644990671,0.69314718056,2.08235836333,2.05019952807,3.69353798127,0.25,3.93067350318,3.92592749899,2.02418314256,0.25,1.78041268315,1.56605576674,1654957.0,901.0,946.0,1.00002773012,0.0923572770313,1.0,0.787685420254,0.853210613308,1451.18885174,1458.75631961,722.011080247,241.81825451,212.461761265,1444.83267606,1444.98637316,89.817252305,4937.08,0.998111680442,901.337095163,948.100194144,3767.58905778,3963.05881152,6065.96940027,6040.04303981,1.0,-934.732657782,84.423611522,F,11,3500000058
1,30,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/files_out,0,277.0,404.0,933.0,1.77673691796,0.894569990065,1.0,0.577083333333,0.322422320417,32.3541709151,29.4278779391,5.09901951359,2.09257423991,2.0,14.6990499341,14.4599811232,1.71565625286,103.904,0.739652870494,396.57400722,932.418772563,4839.8548,1657.67935018,3897.51046931,135.240434425,60.4427210949,30.0,30.0,0.0712809917355,0.0,0.0,0.0,3.56818181818,0.0,0.0,0.0,0.0589283017448,0.0,0.0,0.0,1.45959264741,0.0,0.0,0.0,1.70867768595,0.0,0.0,0.0,2.85500102053,0.0,0.0,0.0,-0.148947277638,0.0,0.0,0.0,0.611532579264,0.0,0.0,0.0,0.505428474546,0.0,0.0,0.0,12.8863636364,0.0,0.0,0.0,2.04176363293,0.0,0.0,0.0,4.00981404959,0.0,0.0,0.0,1.88584710744,0.0,0.0,0.0,1654957.0,901.0,946.0,1.00002773012,0.0923572770313,1.0,0.787685420254,0.853210613308,1451.18885174,1458.75631961,722.011080247,241.81825451,212.461761265,1444.83267606,1444.98637316,89.817252305,4937.08,0.998111680442,901.337095163,948.100194144,3767.58905778,3963.05881152,6065.96940027,6040.04303981,1.0,-2109.9097076,65.5483422079,F,11,3500000058
1,31,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/files_out,0,319.0,806.0,956.0,1.05036429726,0.471680937274,1.0,0.759523809524,0.721824374815,21.9550965899,23.6008474424,8.54400374532,3.33044836221,3.0,18.0426844327,19.3593300892,-19.9152676817,74.522,0.907539118065,805.921630094,955.75862069,5573.6956,3368.75241379,3995.07103448,91.7723037459,80.9219997727,31.0,31.0,0.0910172516359,1.0,0.0,0.260770975057,2.51219512195,4.0,0.0,0.571428571429,0.0844242521571,0.0,0.0,0.116023870223,1.32403897962,-2.22044604925e-16,0.0,0.6829081047,1.08387864366,0.0,0.0,0.244897959184,2.55501332479,-2.22044604925e-16,0.0,1.44815404696,-0.133016947457,-0.0,0.0,-0.0586034624728,0.586349210017,0.0,0.0,0.304886289524,0.527259684362,0.2,0.0,0.714285714286,7.68292682927,8.0,0.0,7.04761904762,1.87135783295,-2.22044604925e-16,0.0,1.14122648499,2.8994646044,0.0,0.0,0.616780045351,0.973230220107,0.0,0.0,0.235827664399,1654957.0,901.0,946.0,1.00002773012,0.0923572770313,1.0,0.787685420254,0.853210613308,1451.18885174,1458.75631961,722.011080247,241.81825451,212.461761265,1444.83267606,1444.98637316,89.817252305,4937.08,0.998111680442,901.337095163,948.100194144,3767.58905778,3963.05881152,6065.96940027,6040.04303981,1.0,-398.836643989,-32.0122229608,F,11,3500000058
1,32,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/files_out,0,260.0,1159.0,965.0,1.08261971142,0.694521963545,1.0,0.695187165775,0.757062613522,21.7858324154,22.1359436212,7.07106781187,2.96269314444,2.82842712475,16.0,15.6742855697,-16.8200601267,65.694,0.905923344948,1158.80769231,964.692307692,4542.824,4843.81615385,4032.41384615,91.0647794963,65.5185136812,32.0,32.0,0.114784205693,0.0,0.0,1.0,2.66666666667,0.0,0.0,0.0,-0.118071824094,0.0,0.0,0.0,1.3533799748,0.0,0.0,-2.22044604925e-16,1.3406795225,0.0,0.0,0.0,2.34607438373,0.0,0.0,-2.22044604925e-16,-0.0812379514726,0.0,0.0,-0.0,0.431436657967,0.0,0.0,0.0,0.557493486905,0.0,0.0,1.0,6.54545454545,0.0,0.0,6.0,1.64710261517,0.0,0.0,-2.22044604925e-16,2.12672176309,0.0,0.0,0.0,1.57759412305,0.0,0.0,0.0,1654957.0,901.0,946.0,1.00002773012,0.0923572770313,1.0,0.787685420254,0.853210613308,1451.18885174,1458.75631961,722.011080247,241.81825451,212.461761265,1444.83267606,1444.98637316,89.817252305,4937.08,0.998111680442,901.337095163,948.100194144,3767.58905778,3963.05881152,6065.96940027,6040.04303981,1.0,1076.22709606,-69.3550346319,F,11,3500000058
1,33,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/files_out,0,756.0,1466.0,991.0,1.08372727527,0.61537427301,1.0,0.681081081081,0.583211556483,35.8872411635,37.7359245282,12.1655250606,4.47056491244,4.0,28.657071078,28.2875815621,0.144091996284,127.63,0.841870824053,1464.17857143,990.103174603,13209.1344,6120.26642857,4138.63126984,150.008668063,118.242090929,33.0,33.0,0.137473973825,0.180748315883,0.144250780437,0.128492865636,1.37804878049,1.35135135135,1.50806451613,1.36206896552,0.0627263961382,-0.0999650103727,-0.119197804626,0.0832735977386,1.11650480842,1.14228731293,1.18889547653,1.13317778194,0.66998810232,0.722830939047,0.763462539022,0.648335315101,2.37091261752,2.12621931422,2.25123880883,2.3975536894,-0.0217905484745,-0.0750174232376,-0.044163846454,-0.0314524843611,0.228480977574,0.391601401825,0.326662215194,0.279760573002,0.629530032184,0.658187599364,0.631925996205,0.628701825558,5.75,5.94594594595,5.75,5.77586206897,1.59898714816,1.45369458274,1.47872988316,1.63800127653,1.54725609756,1.09617725834,1.1875,1.60493460166,0.739403628792,0.615047479912,0.525754422477,0.642668697979,1654957.0,901.0,946.0,1.00002773012,0.0923572770313,1.0,0.787685420254,0.853210613308,1451.18885174,1458.75631961,722.011080247,241.81825451,212.461761265,1444.83267606,1444.98637316,89.817252305,4937.08,0.998111680442,901.337095163,948.100194144,3767.58905778,3963.05881152,6065.96940027,6040.04303981,1.0,2352.67737079,-175.572458319,F,11,3500000058
1,34,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/files_out,0,359.0,726.0,1004.0,1.17843181136,0.741382994278,0.0,0.674812030075,0.521533703338,27.2954812135,27.1661554144,7.0,2.64380386094,2.2360679775,17.669268397,18.3175102943,-88.735100893,93.006,0.890818858561,727.144846797,1000.13370474,6272.5916,3039.46545961,4180.55888579,114.095111473,76.56719303,34.0,34.0,0.226666666667,0.0,0.0,0.0635850694444,0.666666666667,0.0,0.0,5.28125,0.44674847463,0.0,0.0,-0.177407143311,0.882310924515,0.0,0.0,1.61484189905,0.382222222222,0.0,0.0,2.7412109375,1.61705315251,0.0,0.0,3.09460315319,-0.301917134437,0.0,0.0,-0.124809984953,0.692887874846,0.0,0.0,0.58367064402,0.746666666667,0.0,0.0,0.484297648893,5.86666666667,0.0,0.0,6.30208333333,1.52463352843,0.0,0.0,2.02264310456,1.44888888889,0.0,0.0,3.68999565972,0.328888888889,0.0,0.0,2.32638888889,1654957.0,901.0,946.0,1.00002773012,0.0923572770313,1.0,0.787685420254,0.853210613308,1451.18885174,1458.75631961,722.011080247,241.81825451,212.461761265,1444.83267606,1444.98637316,89.817252305,4937.08,0.998111680442,901.337095163,948.100194144,3767.58905778,3963.05881152,6065.96940027,6040.04303981,1.0,-728.123598172,-217.500074272,F,11,3500000058
1,35,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/files_out,0,277.0,429.0,1026.0,1.50476465677,0.850248071578,0.0,0.532692307692,0.258036485437,28.870842352,28.1780056072,5.09901951359,2.0165533796,2.0,15.205262247,15.1970974116,-29.7253088899,116.146,0.772663877266,424.989169675,1026.30685921,4839.8548,1776.45472924,4289.96267148,120.680121031,63.5238671807,35.0,35.0,0.10870740941,0.12962962963,0.0,1.0,1.04651162791,2.94444444444,0.0,1.0,0.352270589803,-0.462330995999,0.0,0.0,0.992666451429,1.35488505301,0.0,-2.22044604925e-16,0.457544618713,1.01543209877,0.0,0.0,2.36637319317,2.16815523602,0.0,-2.22044604925e-16,-0.111767039711,-0.156518186071,0.0,-0.0,0.51851846337,0.556863920674,0.0,0.0,0.644186046512,0.461111111111,0.0,0.5,12.5813953488,12.1666666667,0.0,13.0,1.73125548187,1.46097074772,0.0,-2.22044604925e-16,2.10383991347,1.13888888889,0.0,0.0,0.562466197945,0.719135802469,0.0,0.0,1654957.0,901.0,946.0,1.00002773012,0.0923572770313,1.0,0.787685420254,0.853210613308,1451.18885174,1458.75631961,722.011080247,241.81825451,212.461761265,1444.83267606,1444.98637316,89.817252305,4937.08,0.998111680442,901.337095163,948.100194144,3767.58905778,3963.05881152,6065.96940027,6040.04303981,1.0,-1991.13432854,-326.903859958,F,11,3500000058
1,36,0,0,0,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/images_out,/data/aics/Microscopy/Data/Pipeline_temp/celigo/3500000058_Scan_8-30-2016_1-56-22_PM_Export_8-30-2016_3-32-52_PM/3500000058_SA_F_11_Ch1.tiff/cellprofiler/files_out,0,276.0,1113.0,1032.0,1.10420071416,0.701777311522,1.0,0.69696969697,0.648916982102,22.7403566758,21.8403296678,7.07106781187,2.90404413258,2.82842712475,17.0,16.2001478203,11.7010834432,73.108,0.870662460568,1115.26449275,1032.92391304,4822.3824,4661.80557971,4317.62195652,95.0546909047,67.716617889,36.0,36.0,0.127901234568,0.0,0.0,0.52,2.46666666667,0.0,0.0,0.6,-0.107817904672,0.0,0.0,0.0,1.33885829357,0.0,0.0,0.673011667009,1.07950617284,0.0,0.0,0.24,2.33442503708,0.0,0.0,0.673011667009,-0.0956408452408,0.0,0.0,0.0,0.489386267817,0.0,0.0,0.0,0.533725490196,0.0,0.0,0.7,6.24444444444,0.0,0.0,6.6,1.67042836677,0.0,0.0,0.673011667009,1.9624691358,0.0,0.0,0.24,0.883950617284,0.0,0.0,0.0,1654957.0,901.0,946.0,1.00002773012,0.0923572770313,1.0,0.787685420254,0.853210613308,1451.18885174,1458.75631961,722.011080247,241.81825451,212.461761265,1444.83267606,1444.98637316,89.817252305,4937.08,0.998111680442,901.337095163,948.100194144,3767.58905778,3963.05881152,6065.96940027,6040.04303981,1.0,894.216521928,-354.563145,F,11,3500000058
