aics_Processing,centerDeltaT,PhysicalSizeY,PhysicalSizeX,aics_xTile,aics_PhysicalSizeY,aics_PhysicalSizeX,aics_Model,aics_PhysicalSizeXUnit,centerExposureTime,aics_yTile,aics_SampleName,centerPositionY,centerPositionX,centerPositionZ,Type,aics_experiment,Name,centerTheC,DimensionOrder,centerPositionZUnit,aics_SampleType,aics_PixelType,aics_cameraID,ID,aics_Type,centerTheT,PhysicalSizeXUnit,centerPositionXUnit,PhysicalSizeYUnit,aics_Manufacturer,AcquisitionDate,BigEndian,aics_filePath,aics_SizeX,aics_SizeY,aics_imageObjectPosY,aics_imageObjectPosX,aics_imageObjectPosZ,centerExposureTimeUnit,aics_barcode,aics_well,aics_PhysicalSizeYUnit,SizeX,SizeY,SizeZ,Interleaved,aics_imageAbsPosY,aics_imageAbsPosX,aics_imageAbsPosZ,SignificantBits
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_4_28\References/WellEdge_G11_1_0.czi,1024,1024,,,,,3500000860,G11,mum,,,,,57447.0,99958.0,9419.74,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_4_28\References/WellEdge_G11_0_1.czi,1024,1024,,,,,3500000860,G11,mum,,,,,54380.0,96891.0,9419.74,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_4_28\References/WellEdge_G11_0_-1.czi,1024,1024,,,,,3500000860,G11,mum,,,,,60514.0,96891.0,9419.74,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_B2_-1_0.czi,1024,1024,,,,,3500000860,B2,mum,,,,,12759.378,12974.326,9541.49,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_B2_1_0.czi,1024,1024,,,,,3500000860,B2,mum,,,,,12759.378,19108.326,9541.49,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_B2_0_1.czi,1024,1024,,,,,3500000860,B2,mum,,,,,9692.378,16041.326,9541.49,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_B2_0_-1.czi,1024,1024,,,,,3500000860,B2,mum,,,,,15826.378,16041.326,9541.49,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_B11_-1_0.czi,1024,1024,,,,,3500000860,B11,mum,,,,,12699.591,93774.02,9330.62,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_B11_1_0.czi,1024,1024,,,,,3500000860,B11,mum,,,,,12699.591,99908.02,9330.62,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_B11_0_1.czi,1024,1024,,,,,3500000860,B11,mum,,,,,9632.591,96841.02,9330.62,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_B11_0_-1.czi,1024,1024,,,,,3500000860,B11,mum,,,,,15766.591,96841.02,9330.62,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_G11_-1_0.czi,1024,1024,,,,,3500000860,G11,mum,,,,,57689.412,93769.23,9514.02,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_G11_1_0.czi,1024,1024,,,,,3500000860,G11,mum,,,,,57689.412,99903.23,9514.02,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_G11_0_1.czi,1024,1024,,,,,3500000860,G11,mum,,,,,54622.412,96836.23,9514.02,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_G11_0_-1.czi,1024,1024,,,,,3500000860,G11,mum,,,,,60756.412,96836.23,9514.02,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6.5,6.5,,mum,,,E4_0009,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\Colonies\E4_0009_x0_y0_z0.czi,1024,1024,,,,,3500000860,E4,mum,,,,,40766.595,34569.327,9577.41,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_B2_-1_0.czi,1024,1024,,,,,3500000860,B2,mum,,,,,12760.778,12968.937,9501.26,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_B2_1_0.czi,1024,1024,,,,,3500000860,B2,mum,,,,,12760.778,19102.937,9501.26,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_B2_0_1.czi,1024,1024,,,,,3500000860,B2,mum,,,,,9693.778,16035.937,9501.26,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_B2_0_-1.czi,1024,1024,,,,,3500000860,B2,mum,,,,,15827.778,16035.937,9501.26,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_B11_-1_0.czi,1024,1024,,,,,3500000860,B11,mum,,,,,12730.458,93858.447,9292.03,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_B11_1_0.czi,1024,1024,,,,,3500000860,B11,mum,,,,,12730.458,99992.447,9292.03,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_B11_0_1.czi,1024,1024,,,,,3500000860,B11,mum,,,,,9663.458,96925.447,9292.03,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_B11_0_-1.czi,1024,1024,,,,,3500000860,B11,mum,,,,,15797.458,96925.447,9292.03,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_G11_-1_0.czi,1024,1024,,,,,3500000860,G11,mum,,,,,57690.61,93847.669,9438.01,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_G11_1_0.czi,1024,1024,,,,,3500000860,G11,mum,,,,,57690.61,99981.669,9438.01,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_G11_0_1.czi,1024,1024,,,,,3500000860,G11,mum,,,,,54623.61,96914.669,9438.01,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\References/WellEdge_G11_0_-1.czi,1024,1024,,,,,3500000860,G11,mum,,,,,60757.61,96914.669,9438.01,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6.5,6.5,,mum,,,,,,,,ScanWell_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\B3_zero.czi,1024,1024,,,,,,,mum,,,,,12447.0,24891.0,9604.0,
,,,,,6.5,6.5,,mum,,,,,,,,ScanWell_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\C3_zero.czi,1024,1024,,,,,,,mum,,,,,21447.0,24891.0,9604.0,
,,,,,6.5,6.5,,mum,,,,,,,,ScanWell_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\D3_zero.czi,1024,1024,,,,,,,mum,,,,,30447.0,24891.0,9604.0,
,,,,,6.5,6.5,,mum,,,,,,,,ScanWell_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\B4_zero.czi,1024,1024,,,,,,,mum,,,,,12447.0,33891.0,9604.0,
,,,,,6.5,6.5,,mum,,,,,,,,ScanWell_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\C4_zero.czi,1024,1024,,,,,,,mum,,,,,21447.0,33891.0,9604.0,
,,,,,6.5,6.5,,mum,,,,,,,,ScanWell_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\D4_zero.czi,1024,1024,,,,,,,mum,,,,,30447.0,33891.0,9604.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6.5,6.5,,mum,,,E5_0026,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_1\Colonies\E5_0026_x0_y0_z0.czi,1024,1024,,,,,3500000860,E5,mum,,,,,39373.015,44019.379,9893.33,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6.5,6.5,,mum,,,E5_0015,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\Colonies\E5_0015_x0_y0_z0.czi,1024,1024,,,,,3500000860,E5,mum,,,,,40375.897,42058.423,9604.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6.5,6.5,,mum,,,C4_0003,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\Colonies\C4_0003_x0_y0_z0.czi,1024,1024,,,,,3500000860,C4,mum,,,,,22730.127,36254.19,9901.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6.5,6.5,,mum,,,E4_0020,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\Colonies\E4_0020_x0_y0_z0.czi,1024,1024,,,,,3500000860,E4,mum,,,,,38975.556,36470.454,9951.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6.5,6.5,,mum,,,C4_0009,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\Colonies\C4_0009_x0_y0_z0.czi,1024,1024,,,,,3500000860,C4,mum,,,,,20353.487,35963.496,9922.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,6.5,6.5,,mum,,,E4_0018,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\Colonies\E4_0018_x0_y0_z0.czi,1024,1024,,,,,3500000860,E4,mum,,,,,39593.184,36042.023,9951.52,
,,,,,6.5,6.5,,mum,,,E5_0012,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\Colonies\E5_0012_x0_y0_z0.czi,1024,1024,,,,,3500000860,E5,mum,,,,,40325.107,44568.675,9917.62,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B2_-1_0.czi,1024,1024,,,,,3500000860,B2,mum,,,,,12702.585,12960.238,9588.1,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B2_1_0.czi,1024,1024,,,,,3500000860,B2,mum,,,,,12702.585,19094.238,9588.1,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B2_0_1.czi,1024,1024,,,,,3500000860,B2,mum,,,,,9635.585,16027.238,9588.1,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B2_0_-1.czi,1024,1024,,,,,3500000860,B2,mum,,,,,15769.585,16027.238,9588.1,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B11_-1_0.czi,1024,1024,,,,,3500000860,B11,mum,,,,,12697.196,93849.465,9326.07,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B11_1_0.czi,1024,1024,,,,,3500000860,B11,mum,,,,,12697.196,99983.465,9326.07,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B11_0_1.czi,1024,1024,,,,,3500000860,B11,mum,,,,,9630.196,96916.465,9326.07,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B11_0_-1.czi,1024,1024,,,,,3500000860,B11,mum,,,,,15764.196,96916.465,9326.07,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_G11_-1_0.czi,1024,1024,,,,,3500000860,G11,mum,,,,,57700.789,93873.416,9454.16,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_G11_1_0.czi,1024,1024,,,,,3500000860,G11,mum,,,,,57700.789,100007.416,9454.16,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_G11_0_1.czi,1024,1024,,,,,3500000860,G11,mum,,,,,54633.789,96940.416,9454.16,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_G11_0_-1.czi,1024,1024,,,,,3500000860,G11,mum,,,,,60767.789,96940.416,9454.16,
,,,,,6.5,6.5,,mum,,,C4_0006,,,,,ScanColonies.czexp,,,,,colony,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\Colonies\C4_0006_x0.0_y0.0_z0.czi,1024,1024,,,,,3500000860,C4,mum,,,,,22009.881,36485.865,9560.231,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B2_-1_0.czi,1024,1024,,,,,3500000860,B2,mum,,,,,12686.328,12964.147,9522.67,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B2_1_0.czi,1024,1024,,,,,3500000860,B2,mum,,,,,12686.328,19098.147,9522.67,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B2_0_1.czi,1024,1024,,,,,3500000860,B2,mum,,,,,9619.328,16031.147,9522.67,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B2_0_-1.czi,1024,1024,,,,,3500000860,B2,mum,,,,,15753.328,16031.147,9522.67,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B11_-1_0.czi,1024,1024,,,,,3500000860,B11,mum,,,,,12585.226,93853.058,9269.99,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B11_1_0.czi,1024,1024,,,,,3500000860,B11,mum,,,,,12585.226,99987.058,9269.99,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B11_0_1.czi,1024,1024,,,,,3500000860,B11,mum,,,,,9518.226,96920.058,9269.99,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B11_0_-1.czi,1024,1024,,,,,3500000860,B11,mum,,,,,15652.226,96920.058,9269.99,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_G11_-1_0.czi,1024,1024,,,,,3500000860,G11,mum,,,,,57700.789,93863.836,9417.08,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_G11_1_0.czi,1024,1024,,,,,3500000860,G11,mum,,,,,57700.789,99997.836,9417.08,
,,,,0,6.5,6.5,,mum,,1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_G11_0_1.czi,1024,1024,,,,,3500000860,G11,mum,,,,,54633.789,96930.836,9417.08,
,,,,0,6.5,6.5,,mum,,-1,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_G11_0_-1.czi,1024,1024,,,,,3500000860,G11,mum,,,,,60767.789,96930.836,9417.08,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,-1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B2_-1_0.czi,1024,1024,,,,,3500000860,B2,mum,,,,,12700.698,12965.943,9522.34,
,,,,1,6.5,6.5,,mum,,0,,,,,,ImageFindWellCenter_10x.czexp,,,,,,np.int32,sCMOS_mCherry,,sCMOS,,,,,Hamamatsu,,,D:\Winfried\Production\Daily\2017_5_2\References/WellEdge_B2_1_0.czi,1024,1024,,,,,3500000860,B2,mum,,,,,12700.698,19099.943,9522.34,
